TransactionAmount,TransactionDate,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Location_encoded,Channel_encoded,TransactionType_encoded,CustomerOccupation_encoded,TimeBetweenTransaction,TransactionHour,LoginAttempts_Binned,TransactionAmount_Binned,KMeans_Cluster,Anomaly,DBSCAN_Cluster,Cluster,Cluster_PCA,dbscan_outlier,DistanceToCentroid,PotentialFraud,Target
113.02,2023-09-25 16:54:22,69,166,1,6077.96,2024-11-04 08:07:21,17,1,0,2,-35046779.0,16,Normal,$50–$200,0,1,-1,2,0,-1,2.550023770100788,False,2
45.85,2023-02-16 17:57:10,20,92,1,1659.15,2024-11-04 08:07:24,20,0,1,3,-54137414.0,17,Normal,< $50,0,1,18,2,0,18,1.3913614053134584,False,2
973.39,2023-08-30 17:23:20,77,296,1,2042.22,2024-11-04 08:11:44,34,1,1,2,-37291704.0,17,Normal,$500–$1K,1,1,-1,0,2,-1,2.163638785239319,False,0
514.95,2023-04-13 18:37:48,41,142,5,421.93,2024-11-04 08:10:01,27,2,1,0,-49296733.0,18,Waspada,$500–$1K,0,1,-1,0,0,-1,7.579214530775219,False,0
415.5,2023-07-28 16:29:23,66,141,1,10113.66,2024-11-04 08:10:23,22,0,1,0,-40146060.0,16,Normal,$200–$500,0,1,-1,2,0,-1,2.849526092136056,False,2
265.76,2023-02-06 17:48:55,54,92,1,4446.17,2024-11-04 08:12:18,30,2,1,2,-55002203.0,17,Normal,$200–$500,1,1,-1,0,2,-1,4.464022065060264,False,0
69.4,2023-07-24 18:08:43,80,113,1,6452.77,2024-11-04 08:09:04,41,2,1,2,-40485621.0,18,Normal,$50–$200,1,1,-1,0,2,-1,6.814601774973628,False,0
332.93,2023-11-20 16:29:48,35,293,1,2788.2,2024-11-04 08:08:14,0,1,0,1,-30209906.0,16,Normal,$200–$500,2,1,-1,1,1,-1,6.126493441273264,False,1
267.9,2023-10-09 16:52:47,20,160,1,596.16,2024-11-04 08:08:34,35,2,1,3,-33837347.0,16,Normal,$200–$500,1,1,-1,0,2,-1,1.2572645713797808,False,0
496.03,2023-11-03 16:45:52,61,265,1,12904.66,2024-11-04 08:09:41,37,1,1,0,-31677829.0,16,Normal,$200–$500,1,1,-1,0,2,-1,3.101269913226186,False,0
376.26,2023-02-15 16:41:11,37,245,1,9062.4,2024-11-04 08:09:58,40,0,1,1,-54228527.0,16,Normal,$200–$500,1,1,-1,0,2,-1,5.752674601759363,False,0
83.02,2023-09-04 17:59:51,36,171,1,9009.56,2024-11-04 08:11:01,39,2,0,1,-36857470.0,17,Normal,$50–$200,1,1,-1,0,2,-1,4.745970757736851,False,0
93.26,2023-07-27 16:22:52,20,72,1,1152.2,2024-11-04 08:12:04,27,2,0,3,-40232952.0,16,Normal,$50–$200,0,1,-1,0,0,-1,7.451210091847456,False,0
803.37,2023-04-17 16:08:34,68,129,1,12168.37,2024-11-04 08:08:40,22,1,0,0,-48960006.0,16,Normal,$500–$1K,0,1,-1,2,0,-1,3.340259434916358,False,2
35.76,2023-09-19 17:38:18,23,122,1,611.86,2024-11-04 08:11:40,5,1,1,3,-35562802.0,17,Normal,< $50,2,1,7,1,1,7,1.578945479191779,False,1
28.53,2023-05-31 16:37:39,62,99,1,8670.53,2024-11-04 08:06:30,42,2,1,0,-45156531.0,16,Normal,< $50,1,1,-1,0,2,-1,7.722356836433971,True,0
139.53,2023-10-09 17:20:09,53,177,1,10098.86,2024-11-04 08:07:31,21,2,0,0,-33835642.0,17,Normal,$50–$200,0,1,-1,2,0,-1,1.9924938814594653,False,2
307.57,2023-01-09 16:12:01,33,285,1,5307.74,2024-11-04 08:06:33,11,1,1,0,-57426872.0,16,Normal,$200–$500,2,1,-1,1,1,-1,5.103793436631446,False,1
60.65,2023-05-26 18:15:08,56,53,1,1047.28,2024-11-04 08:09:22,40,1,0,2,-45582854.0,18,Normal,$50–$200,1,1,-1,0,2,-1,5.88646998606531,False,0
74.86,2023-08-14 17:43:17,70,125,1,6921.48,2024-11-04 08:07:39,26,1,1,0,-38672662.0,17,Normal,$50–$200,0,1,-1,2,0,-1,6.684938742161336,False,2
117.97,2023-11-24 18:51:32,51,137,1,1475.46,2024-11-04 08:09:21,18,1,1,2,-29855869.0,18,Normal,$50–$200,0,1,-1,2,0,-1,2.241767397931862,False,2
231.91,2023-01-31 18:31:22,34,165,1,112.76,2024-11-04 08:12:15,22,0,1,1,-55518053.0,18,Normal,$200–$500,0,1,-1,2,0,-1,3.1943311249129818,False,2
126.21,2023-02-14 16:07:01,75,268,1,5669.66,2024-11-04 08:08:42,3,1,1,2,-54316901.0,16,Normal,$50–$200,2,1,-1,1,1,-1,3.2413355557791683,False,1
506.28,2023-05-02 17:03:29,53,162,2,1309.95,2024-11-04 08:09:09,6,2,0,2,-47660740.0,17,Normal,$500–$1K,2,1,-1,1,1,-1,1.0091127408695206,False,1
304.35,2023-12-04 17:07:34,31,36,1,4057.1,2024-11-04 08:08:45,15,1,1,1,-28998071.0,17,Normal,$200–$500,0,1,-1,2,0,-1,4.4678344885940655,False,2
281.85,2023-05-16 17:26:37,22,109,1,1585.98,2024-11-04 08:07:38,11,0,1,3,-46449661.0,17,Normal,$200–$500,2,1,54,1,1,54,5.019713665940116,False,1
777.88,2023-03-20 16:58:12,31,17,1,6825.55,2024-11-04 08:09:15,15,1,1,1,-51376263.0,16,Normal,$500–$1K,0,1,-1,2,0,-1,4.690084301040331,False,2
119.18,2023-08-25 18:01:38,56,96,1,5516.5,2024-11-04 08:07:34,20,1,1,2,-37721156.0,18,Normal,$50–$200,0,1,-1,2,0,-1,1.6413383361195122,False,2
177.19,2023-05-15 17:25:28,76,43,1,5343.3,2024-11-04 08:06:30,6,2,1,2,-46536062.0,17,Normal,$50–$200,2,1,10,1,1,10,0.5676597689877646,False,1
260.88,2023-05-29 16:50:10,22,36,1,903.05,2024-11-04 08:06:52,10,1,1,3,-45328602.0,16,Normal,$200–$500,2,1,11,1,1,11,4.0886953133818915,False,1
169.47,2023-03-22 16:10:14,24,19,1,1806.16,2024-11-04 08:07:37,6,2,1,3,-51206243.0,16,Normal,$50–$200,2,1,12,1,1,12,1.1048461162771772,False,1
73.23,2023-05-19 16:52:53,26,14,1,787.74,2024-11-04 08:11:12,32,1,1,3,-46192699.0,16,Normal,$50–$200,1,1,-1,0,2,-1,2.6519614936366844,False,0
1362.55,2023-02-10 18:07:07,29,106,1,2429.68,2024-11-04 08:11:05,12,0,1,1,-54655438.0,18,Normal,> $1K,2,-1,-1,1,1,-1,6.960908422907163,False,1
792.57,2023-05-22 16:22:36,19,164,1,770.37,2024-11-04 08:10:39,3,0,1,3,-45935283.0,16,Normal,$500–$1K,2,1,-1,1,1,-1,3.525276116066845,False,1
237.06,2023-12-18 16:47:17,71,46,1,1182.77,2024-11-04 08:07:50,31,2,1,2,-27789633.0,16,Normal,$200–$500,1,1,-1,0,2,-1,3.6006368227117225,False,0
34.17,2023-11-21 16:57:43,54,54,1,726.55,2024-11-04 08:06:29,30,2,0,1,-30121726.0,16,Normal,< $50,1,1,-1,0,2,-1,4.602778763815249,False,0
740.25,2023-07-19 17:03:58,41,123,1,14464.3,2024-11-04 08:08:27,30,2,1,0,-40921469.0,17,Normal,$500–$1K,1,1,-1,0,2,-1,4.8227457718221,False,0
453.54,2023-04-19 16:36:03,58,82,1,12046.3,2024-11-04 08:12:06,0,0,1,0,-48785763.0,16,Normal,$200–$500,2,1,-1,1,1,-1,6.203866674637836,False,1
300.47,2023-11-13 16:11:52,73,100,1,7885.64,2024-11-04 08:08:00,17,1,1,2,-30815768.0,16,Normal,$200–$500,0,1,-1,2,0,-1,2.589911906978745,False,2
110.93,2023-04-07 16:38:15,19,201,1,1952.35,2024-11-04 08:10:53,41,1,0,3,-49822358.0,16,Normal,$50–$200,1,1,20,0,2,20,6.720355146376794,False,0
201.69,2023-01-03 16:46:36,59,299,1,7328.52,2024-11-04 08:10:16,19,0,1,0,-57943420.0,16,Normal,$200–$500,0,1,-1,2,0,-1,1.2860311933578,False,2
399.21,2023-01-30 16:15:49,59,109,1,3210.39,2024-11-04 08:08:21,32,0,1,1,-55612352.0,16,Normal,$200–$500,1,1,-1,0,2,-1,2.623515802137757,False,0
1041.88,2023-09-06 16:44:02,78,57,1,5726.2,2024-11-04 08:06:44,17,2,1,2,-36688962.0,16,Normal,> $1K,0,1,-1,2,0,-1,3.3481681498902383,False,2
630.36,2023-03-02 16:11:53,62,52,1,1363.65,2024-11-04 08:12:15,23,0,1,2,-52934422.0,16,Normal,$500–$1K,0,1,-1,2,0,-1,3.921847812504413,False,2
10.94,2023-10-23 17:24:07,60,245,1,1241.99,2024-11-04 08:11:53,30,0,0,1,-32626066.0,17,Normal,< $50,1,1,-1,0,2,-1,4.556965219643009,False,0
215.9,2023-01-04 16:02:09,38,235,1,7873.28,2024-11-04 08:10:23,20,0,1,0,-57859694.0,16,Normal,$200–$500,0,1,-1,2,0,-1,1.3989292317311959,False,2
1422.55,2023-07-10 17:49:18,79,165,1,5674.32,2024-11-04 08:06:50,42,1,1,2,-41696252.0,17,Normal,> $1K,1,-1,-1,0,2,-1,8.347951770131036,True,0
226.37,2023-09-18 17:07:08,49,141,1,9840.04,2024-11-04 08:09:56,21,1,0,0,-35650968.0,17,Normal,$200–$500,0,1,-1,2,0,-1,1.9043446979952914,False,2
444.89,2023-09-11 16:27:39,43,101,1,10328.23,2024-11-04 08:11:50,19,1,0,0,-36258251.0,16,Normal,$200–$500,0,1,-1,2,0,-1,1.2617091558044935,False,2
280.57,2023-01-27 17:35:05,25,24,1,293.24,2024-11-04 08:10:24,41,2,0,3,-55866919.0,17,Normal,$200–$500,1,1,-1,0,2,-1,6.743045574236349,False,0
488.54,2023-07-03 17:47:49,52,132,1,7486.63,2024-11-04 08:07:26,17,1,1,1,-42301177.0,17,Normal,$200–$500,0,1,-1,2,0,-1,2.504984895394072,False,2
3.3,2023-03-27 16:42:16,50,131,1,11385.37,2024-11-04 08:10:11,20,1,0,0,-50772475.0,16,Normal,< $50,0,1,-1,2,0,-1,1.6858350837560467,False,2
199.39,2023-08-21 16:16:22,69,165,1,7264.79,2024-11-04 08:09:06,7,1,1,2,-38073164.0,16,Normal,$50–$200,2,1,-1,1,1,-1,1.2829179329986433,False,1
20.36,2023-07-24 17:02:18,62,75,1,2762.48,2024-11-04 08:11:15,40,1,1,2,-40489737.0,17,Normal,< $50,1,1,-1,0,2,-1,5.721044491005086,False,0
113.64,2023-10-24 17:09:41,62,32,1,6675.03,2024-11-04 08:07:55,11,2,1,2,-32540294.0,17,Normal,$50–$200,2,1,-1,1,1,-1,5.049039957522146,False,1
493.11,2023-07-31 16:25:26,53,236,1,7432.99,2024-11-04 08:08:01,7,1,1,2,-39886955.0,16,Normal,$200–$500,2,1,-1,1,1,-1,1.3724892755800553,False,1
307.41,2023-06-12 17:32:52,19,14,1,1057.0,2024-11-04 08:09:48,20,0,1,3,-44116616.0,17,Normal,$200–$500,0,1,-1,2,0,-1,0.992688100304661,False,2
11.18,2023-11-30 16:52:42,43,161,1,5956.89,2024-11-04 08:10:20,1,2,1,0,-29344658.0,16,Normal,< $50,2,1,-1,1,1,-1,5.210394369274588,False,1
313.82,2023-11-15 18:57:38,59,151,1,7261.59,2024-11-04 08:08:42,40,1,1,1,-30633064.0,18,Normal,$200–$500,1,1,-1,0,2,-1,5.852353515935236,False,0
51.0,2023-01-30 16:00:38,64,107,1,4943.16,2024-11-04 08:08:23,39,1,1,2,-55613265.0,16,Normal,$50–$200,1,1,-1,0,2,-1,4.806089909452451,False,0
140.98,2023-05-25 16:34:22,60,100,1,8127.48,2024-11-04 08:12:13,22,1,1,1,-45675471.0,16,Normal,$50–$200,0,1,26,2,0,26,2.790040388810094,False,2
288.04,2023-08-24 16:47:21,68,63,1,1748.02,2024-11-04 08:10:00,10,0,1,2,-37812159.0,16,Normal,$200–$500,2,1,11,1,1,11,4.0693535980892035,False,1
800.55,2023-05-04 16:21:31,31,108,1,9660.22,2024-11-04 08:06:49,28,0,1,1,-47490318.0,16,Normal,$500–$1K,0,1,-1,0,0,-1,6.620650677531787,False,0
485.54,2023-02-06 17:46:59,46,143,1,6371.51,2024-11-04 08:11:46,15,0,1,1,-55002287.0,17,Normal,$200–$500,0,1,-1,2,0,-1,4.500084898882694,False,2
521.15,2023-02-17 18:16:05,54,214,1,9442.47,2024-11-04 08:07:31,18,0,1,0,-54049886.0,18,Normal,$500–$1K,0,1,-1,2,0,-1,2.308218930065368,False,2
321.79,2023-08-07 17:30:33,63,61,1,5959.2,2024-11-04 08:10:01,33,0,0,2,-39278368.0,17,Normal,$200–$500,1,1,-1,0,2,-1,1.4421401434198706,False,0
304.93,2023-02-24 16:23:22,65,158,1,13531.22,2024-11-04 08:08:15,32,0,1,0,-53451893.0,16,Normal,$200–$500,1,1,-1,0,2,-1,2.888072970736391,False,0
432.08,2023-07-31 16:04:55,40,145,1,11500.62,2024-11-04 08:11:46,12,0,1,0,-39888411.0,16,Normal,$200–$500,2,1,-1,1,1,-1,6.106976293739953,False,1
694.2,2023-12-07 16:20:08,61,72,1,1389.37,2024-11-04 08:07:23,25,0,1,2,-28741635.0,16,Normal,$500–$1K,0,1,-1,2,0,-1,5.8830218927900955,False,2
116.86,2023-03-20 18:28:48,55,171,1,6706.56,2024-11-04 08:12:15,21,0,1,1,-51371007.0,18,Normal,$50–$200,0,1,-1,2,0,-1,2.293670709058614,False,2
386.81,2023-03-03 18:02:52,57,149,1,7175.29,2024-11-04 08:10:50,11,2,0,0,-52841278.0,18,Normal,$200–$500,2,1,-1,1,1,-1,5.204061527136449,False,1
74.88,2023-05-24 16:25:50,25,202,1,420.67,2024-11-04 08:07:46,1,0,1,3,-45762116.0,16,Normal,$50–$200,2,1,-1,1,1,-1,5.183205955590079,False,1
195.76,2023-05-22 16:17:19,75,99,1,7323.53,2024-11-04 08:09:48,30,1,1,2,-45935549.0,16,Normal,$50–$200,1,1,13,0,2,13,4.44513435280957,False,0
134.7,2023-08-21 16:03:18,50,106,1,8395.85,2024-11-04 08:11:07,13,0,1,0,-38074069.0,16,Normal,$50–$200,2,1,48,2,1,48,6.443675278742889,False,2
890.24,2023-07-07 18:03:43,33,161,1,5140.93,2024-11-04 08:07:32,19,2,0,1,-41954629.0,18,Normal,$500–$1K,0,1,-1,2,0,-1,2.306561935915659,False,2
361.27,2023-01-06 17:01:53,63,180,1,7945.57,2024-11-04 08:10:07,29,0,1,0,-57683294.0,17,Normal,$200–$500,1,1,-1,0,2,-1,5.493232246697241,False,0
131.56,2023-10-19 16:42:37,44,42,1,5873.54,2024-11-04 08:07:12,5,1,1,0,-32973875.0,16,Normal,$50–$200,2,1,14,1,1,14,1.4452830553808451,False,1
485.51,2023-11-28 16:49:27,76,37,1,3074.45,2024-11-04 08:08:02,25,2,0,2,-29517515.0,16,Normal,$200–$500,0,1,-1,2,0,-1,5.7580185097193475,False,2
547.87,2023-07-10 17:15:27,64,131,1,6155.76,2024-11-04 08:10:31,8,0,1,2,-41698504.0,17,Normal,$500–$1K,2,1,-1,1,1,-1,2.138748373969063,False,1
457.3,2023-06-26 18:25:21,28,15,1,8318.29,2024-11-04 08:07:53,41,2,1,1,-42903752.0,18,Normal,$200–$500,1,1,-1,0,2,-1,6.8095180558203845,False,0
506.24,2023-01-13 16:44:26,58,64,1,230.09,2024-11-04 08:11:40,6,0,1,1,-57079634.0,16,Normal,$500–$1K,2,1,-1,1,1,-1,1.5372985858514085,False,1
486.59,2023-12-19 16:55:17,57,119,1,2513.56,2024-11-04 08:10:02,16,1,1,2,-27702885.0,16,Normal,$200–$500,0,1,-1,2,0,-1,3.6144228229016178,False,2
163.68,2023-09-28 16:20:57,41,292,1,10090.05,2024-11-04 08:11:01,36,1,1,0,-34789804.0,16,Normal,$50–$200,1,1,-1,0,2,-1,2.0125836659641823,False,0
581.65,2023-01-09 16:54:58,22,176,1,480.19,2024-11-04 08:09:39,4,0,1,3,-57424481.0,16,Normal,$500–$1K,2,1,-1,1,1,-1,2.6092211918240023,False,1
52.01,2023-11-07 16:46:04,48,85,1,1120.88,2024-11-04 08:11:27,23,0,1,0,-31332323.0,16,Normal,$50–$200,0,1,-1,2,0,-1,3.865624470667242,False,2
630.24,2023-11-29 18:10:30,21,62,1,370.81,2024-11-04 08:11:52,4,0,1,3,-29426482.0,18,Normal,$500–$1K,2,1,-1,1,1,-1,2.8483062462188093,False,1
523.74,2023-11-02 16:36:37,43,159,1,13498.55,2024-11-04 08:06:52,28,0,1,0,-31764615.0,16,Normal,$500–$1K,0,1,-1,0,0,-1,6.605187438018842,False,0
705.6,2023-02-20 18:41:43,40,124,3,14804.7,2024-11-04 08:09:04,31,1,1,0,-53789241.0,18,Waspada,$500–$1K,1,-1,-1,0,2,-1,4.2115081988796454,False,0
217.5,2023-10-23 18:54:48,46,35,1,3057.4,2024-11-04 08:06:58,10,1,0,1,-32620330.0,18,Normal,$200–$500,2,1,-1,1,1,-1,4.24510588179345,False,1
91.48,2023-01-23 16:50:31,51,141,1,14942.78,2024-11-04 08:09:17,13,0,1,0,-56215126.0,16,Normal,$50–$200,2,1,-1,2,1,-1,6.678751919273609,False,2
5.25,2023-11-13 18:26:24,39,49,1,14143.32,2024-11-04 08:12:22,38,0,1,0,-30807958.0,18,Normal,< $50,1,-1,-1,0,2,-1,4.3043863761272725,False,0
54.03,2023-09-19 17:16:46,56,161,1,6736.3,2024-11-04 08:07:36,25,0,0,2,-35563850.0,17,Normal,$50–$200,0,1,-1,2,0,-1,5.711460764405909,False,2
736.73,2023-11-27 16:05:27,48,10,1,3313.07,2024-11-04 08:10:54,22,1,1,1,-29606727.0,16,Normal,$500–$1K,0,1,-1,2,0,-1,3.1290075497551904,False,2
368.91,2023-03-10 17:49:57,54,14,1,829.71,2024-11-04 08:10:28,41,1,1,0,-52237231.0,17,Normal,$200–$500,1,1,-1,0,2,-1,6.710875769715631,False,0
33.06,2023-01-17 16:03:41,53,170,1,1540.87,2024-11-04 08:06:43,13,2,0,2,-56736182.0,16,Normal,< $50,2,1,-1,2,1,-1,6.531620220478204,False,2
66.5,2023-05-04 16:44:56,32,144,1,6820.23,2024-11-04 08:08:06,21,2,0,1,-47488990.0,16,Normal,$50–$200,0,1,51,2,0,51,1.9153329875913467,False,2
177.08,2023-01-06 17:16:44,35,85,1,13475.14,2024-11-04 08:12:21,19,2,1,0,-57682537.0,17,Normal,$50–$200,0,1,-1,2,0,-1,1.7828897568881223,False,2
588.54,2023-02-06 17:57:28,32,130,1,714.45,2024-11-04 08:10:37,32,1,1,1,-55001589.0,17,Normal,$500–$1K,1,1,-1,0,2,-1,2.7691276236611744,False,0
173.5,2023-10-23 17:16:20,21,282,1,1306.91,2024-11-04 08:11:52,26,0,1,3,-32626532.0,17,Normal,$50–$200,0,1,-1,2,0,-1,6.706735898217367,False,2
78.33,2023-07-31 16:13:12,56,189,1,7255.33,2024-11-04 08:08:18,22,2,0,1,-39887706.0,16,Normal,$50–$200,0,1,26,2,0,26,2.80175042443639,False,2
40.66,2024-01-01 16:08:49,59,156,1,1153.84,2024-11-04 08:11:28,21,1,1,2,-26582559.0,16,Normal,< $50,0,1,41,2,0,41,2.2260955793305084,False,2
97.22,2023-02-20 17:30:19,77,55,1,6647.73,2024-11-04 08:11:17,1,1,0,2,-53793658.0,17,Normal,$50–$200,2,1,-1,1,1,-1,5.137892109169647,False,1
34.07,2023-11-06 17:22:58,22,81,1,8709.77,2024-11-04 08:07:21,30,1,1,3,-31416263.0,17,Normal,< $50,1,1,-1,0,2,-1,4.54730042257257,False,0
492.06,2023-10-19 16:14:15,23,74,1,857.9,2024-11-04 08:09:56,14,2,1,3,-32975741.0,16,Normal,$200–$500,2,1,38,2,0,38,5.510272657489026,False,2
842.01,2023-09-12 16:43:27,53,185,1,509.45,2024-11-04 08:08:33,41,2,0,0,-36170706.0,16,Normal,$500–$1K,1,1,-1,0,2,-1,6.902181141554477,False,0
73.55,2023-01-09 16:09:48,51,158,1,2812.06,2024-11-04 08:11:21,1,0,1,1,-57427293.0,16,Normal,$50–$200,2,1,-1,1,1,-1,5.224564885622191,False,1
760.53,2023-09-04 18:13:25,57,118,1,6179.91,2024-11-04 08:09:35,31,2,1,1,-36856570.0,18,Normal,$500–$1K,1,1,-1,0,2,-1,3.912770481562735,False,0
273.08,2023-01-30 16:09:08,26,134,1,6609.3,2024-11-04 08:07:57,15,1,0,1,-55612729.0,16,Normal,$200–$500,0,1,-1,2,0,-1,4.495085400469948,False,2
371.69,2023-12-22 16:27:49,67,143,1,3484.32,2024-11-04 08:09:59,37,1,1,2,-27445330.0,16,Normal,$200–$500,1,1,-1,0,2,-1,2.867715755995315,False,0
218.96,2023-08-30 16:11:47,18,13,1,754.21,2024-11-04 08:10:35,39,0,1,3,-37295928.0,16,Normal,$200–$500,1,1,15,0,2,15,4.739483947439047,False,0
227.39,2023-12-25 16:58:19,18,65,1,751.09,2024-11-04 08:11:36,1,2,1,3,-27184397.0,16,Normal,$200–$500,2,1,49,1,1,49,5.21280449314467,False,1
237.99,2023-05-08 16:45:11,39,86,1,8510.09,2024-11-04 08:11:36,18,1,0,0,-47143585.0,16,Normal,$200–$500,0,1,31,2,0,31,1.6344650855929068,False,2
186.6,2023-07-04 16:27:23,58,13,1,1508.72,2024-11-04 08:06:24,42,2,1,0,-42219541.0,16,Normal,$50–$200,1,1,16,0,2,16,7.684758986759807,True,0
341.15,2023-02-13 17:18:15,18,148,1,511.37,2024-11-04 08:10:09,38,2,1,3,-54399114.0,17,Normal,$200–$500,1,1,-1,0,2,-1,3.8071708826963078,False,0
434.58,2023-09-06 16:28:38,59,215,1,12648.32,2024-11-04 08:08:15,22,0,1,0,-36689977.0,16,Normal,$200–$500,0,1,-1,2,0,-1,3.0187004538503617,False,2
312.88,2023-05-26 18:12:50,54,44,1,233.21,2024-11-04 08:07:23,32,1,0,1,-45582873.0,18,Normal,$200–$500,1,1,-1,0,2,-1,2.8692122196319,False,0
75.15,2023-09-18 17:31:23,23,154,1,1092.92,2024-11-04 08:11:00,4,0,1,3,-35649577.0,17,Normal,$50–$200,2,1,-1,1,1,-1,2.2963979829196486,False,1
23.3,2023-08-14 18:13:38,59,161,1,6711.15,2024-11-04 08:08:06,20,0,1,1,-38670868.0,18,Normal,< $50,0,1,-1,2,0,-1,1.7638640340328178,False,2
47.38,2023-02-08 18:18:07,25,61,1,459.37,2024-11-04 08:07:05,39,2,0,3,-54827338.0,18,Normal,< $50,1,1,-1,0,2,-1,5.017042512245088,False,0
512.81,2023-07-19 16:57:01,79,30,1,6994.34,2024-11-04 08:11:58,34,1,1,2,-40922097.0,16,Normal,$500–$1K,1,1,-1,0,2,-1,0.9993317341633502,False,0
488.15,2023-07-31 16:01:00,43,168,1,7071.09,2024-11-04 08:11:13,21,1,1,1,-39888613.0,16,Normal,$200–$500,0,1,-1,2,0,-1,1.8731749552183916,False,2
12.82,2023-04-05 18:37:10,44,156,1,9045.19,2024-11-04 08:08:25,13,0,1,1,-49987875.0,18,Normal,< $50,2,1,-1,2,1,-1,6.622051965783692,False,2
66.9,2023-04-17 16:50:45,79,129,4,5238.71,2024-11-04 08:10:39,5,2,0,2,-48957594.0,16,Waspada,$50–$200,2,1,14,1,1,14,1.4775025172450142,False,1
535.91,2023-07-07 16:38:12,43,22,1,9642.12,2024-11-04 08:10:49,19,2,1,1,-41959957.0,16,Normal,$500–$1K,0,1,-1,2,0,-1,1.264577682107474,False,2
270.72,2023-07-03 18:01:00,26,53,1,6263.96,2024-11-04 08:11:05,42,2,0,1,-42300605.0,18,Normal,$200–$500,1,1,-1,0,2,-1,7.75829894862448,True,0
97.98,2023-02-06 16:09:48,72,18,1,7460.33,2024-11-04 08:08:43,10,1,1,2,-55007935.0,16,Normal,$50–$200,2,1,-1,1,1,-1,4.164617040256319,False,1
196.08,2023-08-25 16:52:28,61,98,1,4233.82,2024-11-04 08:06:31,37,2,1,2,-37725243.0,16,Normal,$50–$200,1,1,17,0,2,17,2.735916716919192,False,0
251.18,2023-06-01 16:51:11,42,246,1,8303.9,2024-11-04 08:07:55,38,0,1,1,-45069404.0,16,Normal,$200–$500,1,1,27,0,2,27,3.7242966088468954,False,0
44.52,2023-03-28 18:30:25,28,205,1,314.28,2024-11-04 08:10:28,12,2,1,3,-50679603.0,18,Normal,< $50,2,1,-1,1,1,-1,6.234152689276549,False,1
178.87,2023-05-23 16:03:54,35,180,1,5241.23,2024-11-04 08:10:16,3,2,1,0,-45849982.0,16,Normal,$50–$200,2,1,-1,1,1,-1,3.1353052552327405,False,1
1176.28,2023-12-20 16:08:02,54,174,5,323.69,2024-11-04 08:11:44,18,0,0,1,-27619422.0,16,Waspada,> $1K,0,1,-1,2,0,-1,3.278489681394056,False,2
386.68,2023-10-31 16:48:01,46,128,1,6863.06,2024-11-04 08:06:28,27,1,1,0,-31936707.0,16,Normal,$200–$500,0,1,-1,0,0,-1,7.431354825559164,False,0
167.14,2023-04-24 18:33:29,76,20,1,3877.73,2024-11-04 08:06:26,10,2,1,2,-48346377.0,18,Normal,$50–$200,2,1,-1,1,1,-1,4.226506753300209,False,1
345.22,2023-09-05 16:55:47,69,253,1,4046.58,2024-11-04 08:07:36,14,1,1,2,-36774709.0,16,Normal,$200–$500,2,1,38,2,0,38,5.419436674063714,False,2
74.85,2023-12-25 17:19:08,72,117,1,2409.73,2024-11-04 08:11:49,33,0,1,2,-27183161.0,17,Normal,$50–$200,1,1,-1,0,2,-1,1.8844591963315158,False,0
671.73,2023-10-16 16:15:54,58,54,1,5211.88,2024-11-04 08:12:04,42,1,1,1,-33234970.0,16,Normal,$500–$1K,1,1,-1,0,2,-1,7.753011053894922,True,0
255.04,2023-11-23 16:15:59,45,152,1,6217.86,2024-11-04 08:11:38,39,0,1,1,-29951739.0,16,Normal,$200–$500,1,1,3,0,2,3,4.735277827842131,False,0
45.77,2023-02-09 17:50:23,25,109,1,5978.12,2024-11-04 08:08:01,30,2,1,3,-54742658.0,17,Normal,< $50,1,1,57,0,2,57,4.527219959531811,False,0
329.69,2023-01-09 16:54:30,26,66,1,1671.66,2024-11-04 08:09:49,35,2,0,3,-57424519.0,16,Normal,$200–$500,1,1,-1,0,2,-1,1.4164746120218683,False,0
362.04,2023-07-10 16:37:11,58,198,2,8421.88,2024-11-04 08:08:47,30,1,0,0,-41700696.0,16,Normal,$200–$500,1,1,-1,0,2,-1,4.447877657609475,False,0
11.92,2023-10-09 17:48:55,53,52,1,14611.9,2024-11-04 08:11:22,36,1,1,0,-33834147.0,17,Normal,< $50,1,1,-1,0,2,-1,2.488281503513496,False,0
47.42,2023-12-19 16:46:08,64,28,1,8253.52,2024-11-04 08:08:56,36,0,1,0,-27703368.0,16,Normal,< $50,1,1,-1,0,2,-1,2.1609005159578474,False,0
35.99,2023-01-19 16:14:12,63,129,1,4489.79,2024-11-04 08:09:17,24,1,1,2,-56562905.0,16,Normal,< $50,0,1,39,2,0,39,4.815711171570822,False,2
151.19,2023-05-05 16:04:36,37,96,1,11903.82,2024-11-04 08:11:16,27,1,0,0,-47405200.0,16,Normal,$50–$200,0,1,-1,0,0,-1,7.497531803318863,False,0
242.62,2023-07-10 16:40:15,22,234,1,483.02,2024-11-04 08:07:09,37,2,0,3,-41700414.0,16,Normal,$200–$500,1,1,17,0,2,17,2.8089654885398243,False,0
48.72,2023-09-29 18:54:28,21,17,1,816.08,2024-11-04 08:07:27,41,1,1,3,-34693979.0,18,Normal,< $50,1,1,-1,0,2,-1,6.868348826128256,False,0
43.46,2023-07-21 17:02:42,25,80,1,578.06,2024-11-04 08:10:45,4,0,1,3,-40748883.0,17,Normal,< $50,2,1,-1,1,1,-1,2.318988810655104,False,1
