TransactionAmount,tTimeBetweenTransaction,TransactionDuration,AccountBalance,TransactionType_encoded,CustomerOccupation_encoded,TransactionType,CustomerOccupation,Cluster
1493.88,175.02,16.0,-49563928.0,1,3,Engineer,Student,
8658.95,89.50000000000001,16.0,-38072815.0,0,1,Doctor,Engineer,
164.1199999999999,69.95999999999998,17.0,-33229513.0,1,3,Engineer,Student,
7089.9,146.51,17.0,-56041102.0,1,1,Engineer,Engineer,
841.6500000000001,376.78,17.0,-38673755.0,0,3,Doctor,Student,
5677.05,148.54,16.0,-27445596.0,0,2,Doctor,Retired,
1658.4899999999998,388.77,16.0,-28394037.0,0,3,Doctor,Student,
10171.68,100.37999999999998,17.0,-29600283.0,1,0,Engineer,Doctor,
13847.99,137.23,16.0,-49821499.0,1,0,Engineer,Doctor,
3688.98,870.3,17.0,-37462335.0,1,2,Engineer,Retired,
5619.95,458.94,18.0,-41004132.0,1,1,Engineer,Engineer,
342.0799999999999,327.35,18.0,-35040141.0,0,3,Doctor,Student,
4702.86,757.15,16.0,-56733298.0,1,1,Engineer,Engineer,
12703.240000000002,5.639999999999958,16.0,-52413220.0,1,0,Engineer,Doctor,
6659.81,47.22999999999999,18.0,-39621131.0,0,2,Doctor,Retired,
7860.65,239.41,17.0,-31848213.0,0,0,Doctor,Doctor,
1275.1999999999998,7.47999999999999,16.0,-42305161.0,1,1,Engineer,Engineer,
1265.27,170.97,17.0,-47747001.0,1,3,Engineer,Student,
12841.01,262.43,17.0,-44030452.0,0,0,Doctor,Doctor,
1241.5900000000001,659.15,16.0,-55526641.0,1,3,Engineer,Student,
874.9299999999998,31.53,17.0,-27615079.0,1,3,Engineer,Student,
5716.72,111.65999999999998,18.0,-44545744.0,0,1,Doctor,Engineer,
1541.48,250.01,16.0,-31419835.0,1,2,Engineer,Retired,
14817.22,554.1499999999999,17.0,-48869674.0,1,0,Engineer,Doctor,
2587.11,598.66,16.0,-57338397.0,0,1,Doctor,Engineer,
173.69999999999982,28.379999999999995,16.0,-46280680.0,1,0,Engineer,Doctor,
11847.07,16.80000000000001,17.0,-29603283.0,1,0,Engineer,Doctor,
11146.739999999998,896.79,16.0,-31419046.0,1,0,Engineer,Doctor,
369.78999999999996,159.0,18.0,-52581843.0,1,1,Engineer,Engineer,
6396.08,56.31,17.0,-34870436.0,0,2,Doctor,Retired,
4840.31,203.99,16.0,-56475317.0,1,2,Engineer,Retired,
1334.6,50.99000000000001,16.0,-31937093.0,1,0,Engineer,Doctor,
2774.3499999999995,101.28,18.0,-37892858.0,0,1,Doctor,Engineer,
1368.0,299.92,18.0,-33830858.0,1,3,Engineer,Student,
4536.38,77.54000000000002,17.0,-55436255.0,1,2,Engineer,Retired,
1293.3900000000003,18.349999999999994,16.0,-35652547.0,1,3,Engineer,Student,
441.53999999999996,732.53,16.0,-45933494.0,0,3,Doctor,Student,
8485.14,65.11000000000001,16.0,-36602466.0,1,1,Engineer,Engineer,
999.6200000000003,67.07,16.0,-44725552.0,0,3,Doctor,Student,
14273.42,137.48,17.0,-29601253.0,1,0,Engineer,Doctor,
1863.6999999999998,398.36,16.0,-42823028.0,1,3,Engineer,Student,
8640.56,469.46,18.0,-31239902.0,1,3,Engineer,Student,
259.4399999999996,37.58000000000001,18.0,-48952177.0,1,0,Engineer,Doctor,
5526.97,160.24,17.0,-39193346.0,1,1,Engineer,Engineer,
929.5999999999999,315.39,16.0,-45587735.0,0,3,Doctor,Student,
5335.44,434.16999999999996,16.0,-57770981.0,1,3,Engineer,Student,
587.1199999999999,165.91,17.0,-51805746.0,1,3,Engineer,Student,
4760.34,211.36,17.0,-35996564.0,1,1,Engineer,Engineer,
1594.0399999999995,241.45,16.0,-40493169.0,1,3,Engineer,Student,
13777.79,23.24000000000001,16.0,-49303754.0,1,0,Engineer,Doctor,
1794.65,70.88,16.0,-29000867.0,0,2,Doctor,Retired,
7677.76,1143.67,16.0,-32025113.0,1,2,Engineer,Retired,
7071.32,314.52,17.0,-51374701.0,1,2,Engineer,Retired,
7525.73,181.81,16.0,-45331145.0,0,2,Doctor,Retired,
2989.25,854.64,18.0,-31324301.0,1,2,Engineer,Retired,
7620.6,261.19,17.0,-57164246.0,1,2,Engineer,Retired,
5549.2,220.68,18.0,-33831820.0,0,2,Doctor,Retired,
6782.61,11.860000000000014,16.0,-36775516.0,1,1,Engineer,Engineer,
1968.5100000000002,122.64999999999999,16.0,-38418000.0,1,3,Engineer,Student,
5340.73,395.16,16.0,-40492630.0,1,2,Engineer,Retired,
3267.84,704.69,17.0,-41006882.0,1,2,Engineer,Retired,
6941.47,369.89,16.0,-33060411.0,1,2,Engineer,Retired,
7567.2,10.919999999999987,17.0,-32883584.0,1,2,Engineer,Retired,
7001.25,199.14,17.0,-39710303.0,1,1,Engineer,Engineer,
1983.65,109.42999999999999,18.0,-57247344.0,1,2,Engineer,Retired,
686.9099999999999,304.15,16.0,-29520043.0,1,3,Engineer,Student,
213.35999999999967,620.54,16.0,-50773240.0,0,3,Doctor,Student,
1443.0199999999995,757.79,16.0,-58030698.0,1,3,Engineer,Student,
8450.84,122.81000000000002,16.0,-32543838.0,1,0,Engineer,Doctor,
7996.699999999999,96.25000000000001,16.0,-40233895.0,1,2,Engineer,Retired,
5567.98,1431.33,17.0,-56729907.0,1,0,Engineer,Doctor,
1262.6800000000003,142.55,16.0,-46452100.0,1,0,Engineer,Doctor,
1697.2799999999997,35.94,16.0,-47144792.0,0,3,Doctor,Student,
2591.65,24.860000000000042,16.0,-54400708.0,1,1,Engineer,Engineer,
12002.16,103.08,16.0,-30729656.0,1,0,Engineer,Doctor,
8726.92,116.26999999999998,18.0,-29513243.0,1,1,Engineer,Engineer,
5415.64,363.84,17.0,-32970477.0,1,2,Engineer,Retired,
3736.57,34.73999999999998,16.0,-48010113.0,0,2,Doctor,Retired,
1225.69,64.00999999999999,18.0,-32018051.0,0,3,Doctor,Student,
14829.85,108.75,16.0,-33148858.0,1,0,Engineer,Doctor,
1277.6999999999998,50.900000000000006,16.0,-48354722.0,0,3,Doctor,Student,
454.65999999999985,206.84,18.0,-36076983.0,1,3,Engineer,Student,
1519.5100000000002,37.400000000000034,17.0,-39795432.0,1,3,Engineer,Student,
8045.77,154.21,16.0,-58032547.0,1,1,Engineer,Engineer,
1331.3000000000006,199.37,17.0,-42647363.0,1,3,Engineer,Student,
1843.5699999999997,410.49,16.0,-40404202.0,0,3,Doctor,Student,
6601.5,1360.0099999999998,16.0,-35047235.0,0,2,Doctor,Retired,
8422.2,18.22999999999999,17.0,-51201597.0,1,1,Engineer,Engineer,
7987.74,398.7,16.0,-37469213.0,1,0,Engineer,Doctor,
327.6800000000003,122.14,16.0,-53797656.0,1,3,Engineer,Student,
7372.81,378.2,17.0,-57423502.0,1,1,Engineer,Engineer,
2987.97,124.74,16.0,-29604897.0,1,1,Engineer,Engineer,
1619.54,17.099999999999994,16.0,-27184499.0,1,2,Engineer,Retired,
1204.6499999999996,287.05,16.0,-49219808.0,1,3,Engineer,Student,
4630.58,874.72,16.0,-52847210.0,1,1,Engineer,Engineer,
1380.3400000000006,1762.2799999999997,16.0,-34099508.0,1,3,Engineer,Student,
14304.38,40.120000000000005,17.0,-48784049.0,0,0,Doctor,Doctor,
3215.76,124.99999999999999,16.0,-44725901.0,0,1,Doctor,Engineer,
1022.94,348.44,17.0,-31414281.0,1,3,Engineer,Student,
2610.64,128.4,17.0,-51375257.0,1,2,Engineer,Retired,
9451.66,320.93,16.0,-43257892.0,1,1,Engineer,Engineer,
1244.1700000000005,1.4099999999999966,17.0,-44550571.0,1,2,Engineer,Retired,
12815.239999999998,50.52000000000001,16.0,-49910615.0,1,0,Engineer,Doctor,
9933.56,383.95,17.0,-35475040.0,0,1,Doctor,Engineer,
921.2300000000005,12.939999999999998,17.0,-37465311.0,1,3,Engineer,Student,
6009.43,329.75,17.0,-27182284.0,1,2,Engineer,Retired,
602.3599999999997,981.76,16.0,-35048568.0,1,0,Engineer,Doctor,
1769.33,40.78999999999999,16.0,-30468680.0,1,3,Engineer,Student,
2570.34,99.25,16.0,-42909215.0,0,2,Doctor,Retired,
3240.14,150.6,17.0,-48954247.0,1,2,Engineer,Retired,
1229.3199999999997,29.5,18.0,-40830199.0,1,2,Engineer,Retired,
8019.890000000001,54.34,18.0,-27180494.0,1,0,Engineer,Doctor,
14328.29,18.24999999999997,16.0,-38503642.0,1,0,Engineer,Doctor,
330.15999999999985,633.8699999999999,16.0,-28656224.0,1,3,Engineer,Student,
1595.2600000000002,81.15,16.0,-54056455.0,1,3,Engineer,Student,
7413.18,83.95,16.0,-43948212.0,1,2,Engineer,Retired,
2563.91,410.4,16.0,-46195764.0,0,2,Doctor,Retired,
10724.95,172.68,16.0,-53798408.0,1,0,Engineer,Doctor,
2969.71,139.88,16.0,-56217719.0,1,1,Engineer,Engineer,
761.7800000000002,165.55,18.0,-34436836.0,1,3,Engineer,Student,
6229.36,53.78999999999999,16.0,-28915563.0,0,1,Doctor,Engineer,
2552.54,285.69,18.0,-28821137.0,1,2,Engineer,Retired,
1033.73,532.4,16.0,-37812169.0,1,3,Engineer,Student,
1919.9700000000003,293.85,16.0,-39023183.0,1,3,Engineer,Student,
1893.44,27.940000000000026,18.0,-31670632.0,1,2,Engineer,Retired,
1783.04,270.36,16.0,-52845040.0,1,3,Engineer,Student,
852.98,112.66,16.0,-35653142.0,1,1,Engineer,Engineer,
1123.8899999999999,506.03,16.0,-41529318.0,1,3,Engineer,Student,
1817.65,206.95,16.0,-39628089.0,1,3,Engineer,Student,
5463.94,350.96,16.0,-44466075.0,1,2,Engineer,Retired,
477.02999999999975,261.63,18.0,-45322910.0,1,3,Engineer,Student,
8874.01,46.120000000000005,17.0,-44721626.0,1,0,Engineer,Doctor,
5365.2,27.25,16.0,-51379597.0,0,2,Doctor,Retired,
7858.41,1353.9299999999998,17.0,-30638199.0,1,1,Engineer,Engineer,
7216.3,331.66,17.0,-36252924.0,1,2,Engineer,Retired,
13558.56,667.95,17.0,-40227412.0,0,0,Doctor,Doctor,
7872.04,49.84,16.0,-33494526.0,1,0,Engineer,Doctor,
5200.04,556.04,16.0,-41700348.0,1,2,Engineer,Retired,
1779.85,88.06,17.0,-32278557.0,0,3,Doctor,Student,
13264.14,745.95,16.0,-28049547.0,1,0,Engineer,Doctor,
467.39999999999964,67.25,16.0,-42305572.0,1,3,Engineer,Student,
9873.62,93.62999999999998,18.0,-38066296.0,1,1,Engineer,Engineer,
1257.9,74.11000000000001,16.0,-41011402.0,1,3,Engineer,Student,
6067.54,41.130000000000024,17.0,-50768208.0,0,2,Doctor,Retired,
5169.07,192.02,16.0,-27705444.0,0,2,Doctor,Retired,
6878.86,291.27,17.0,-43510282.0,1,2,Engineer,Retired,
558.9899999999998,296.46,16.0,-31161380.0,1,3,Engineer,Student,
1400.04,341.84,16.0,-43171050.0,0,3,Doctor,Student,
912.7099999999996,98.41,17.0,-44117943.0,1,3,Engineer,Student,
6338.35,109.28,16.0,-44380029.0,1,1,Engineer,Engineer,
13645.63,27.50999999999999,18.0,-35473824.0,0,0,Doctor,Doctor,
4909.24,12.179999999999978,18.0,-48691018.0,1,2,Engineer,Retired,
570.1000000000004,207.71,17.0,-30550920.0,0,3,Doctor,Student,
11749.77,25.77000000000001,17.0,-41093712.0,0,0,Doctor,Doctor,
6118.2,127.57,17.0,-53189620.0,1,2,Engineer,Retired,
4383.69,392.04999999999995,16.0,-43515264.0,1,1,Engineer,Engineer,
4004.55,521.01,17.0,-33487930.0,0,1,Doctor,Engineer,
373.8800000000001,849.76,16.0,-38504360.0,1,3,Engineer,Student,
6851.16,172.5,16.0,-30728885.0,1,0,Engineer,Doctor,
9700.77,265.44,16.0,-56734100.0,1,1,Engineer,Engineer,
6853.51,152.34,17.0,-33577071.0,1,0,Engineer,Doctor,
948.6999999999994,21.129999999999995,16.0,-48268735.0,1,3,Engineer,Student,
12221.17,111.55,16.0,-26926857.0,1,0,Engineer,Doctor,
6500.5,321.82,16.0,-41356047.0,0,1,Doctor,Engineer,
9927.75,1294.81,16.0,-28394316.0,0,1,Doctor,Engineer,
2138.42,148.77,18.0,-50507453.0,1,2,Engineer,Retired,
3908.65,14.080000000000013,18.0,-55000201.0,1,2,Engineer,Retired,
11041.9,1283.9699999999998,17.0,-39105348.0,1,0,Engineer,Doctor,
379.8199999999997,566.33,16.0,-39281246.0,0,3,Doctor,Student,
3921.74,206.51,17.0,-27788273.0,1,2,Engineer,Retired,
7659.99,180.94,16.0,-40490956.0,1,2,Engineer,Retired,
664.7200000000007,77.9,17.0,-27181601.0,1,3,Engineer,Student,
1167.25,318.92,18.0,-46185271.0,0,3,Doctor,Student,
5896.01,583.3,16.0,-55266032.0,0,1,Doctor,Engineer,
1123.75,100.68,16.0,-57166061.0,1,2,Engineer,Retired,
2039.4,589.6399999999999,16.0,-35395575.0,1,2,Engineer,Retired,
1864.27,225.93,17.0,-51977452.0,0,3,Doctor,Student,
2325.78,651.55,17.0,-52238113.0,1,2,Engineer,Retired,
5926.31,80.97,17.0,-57422468.0,1,0,Engineer,Doctor,
399.5699999999997,191.89,16.0,-42823971.0,1,3,Engineer,Student,
1916.3400000000001,304.75,16.0,-53193544.0,0,2,Doctor,Retired,
2732.86,201.53,16.0,-31419638.0,1,2,Engineer,Retired,
1115.3000000000002,8.449999999999989,17.0,-54656533.0,1,3,Engineer,Student,
7334.08,435.98,16.0,-33579716.0,1,1,Engineer,Engineer,
1024.1900000000005,743.24,17.0,-41956659.0,0,3,Doctor,Student,
10971.32,16.27000000000001,17.0,-54396619.0,1,0,Engineer,Doctor,
14631.88,290.86,17.0,-44720738.0,1,0,Engineer,Doctor,
14928.35,85.73,16.0,-53020719.0,1,0,Engineer,Doctor,
830.3699999999999,555.71,17.0,-56212362.0,0,3,Doctor,Student,
6408.8,40.03,17.0,-57423255.0,1,3,Engineer,Student,
1997.33,73.00999999999999,18.0,-33054227.0,0,3,Doctor,Student,
13084.27,346.12,17.0,-26835330.0,1,0,Engineer,Doctor,
5684.09,1.9300000000000068,18.0,-32968945.0,1,0,Engineer,Doctor,
2760.37,252.93,16.0,-55008165.0,1,2,Engineer,Retired,
868.9099999999999,238.54,16.0,-49824197.0,1,3,Engineer,Student,
5838.91,1011.22,18.0,-38063928.0,1,2,Engineer,Retired,
8937.35,58.69999999999999,16.0,-52848431.0,1,0,Engineer,Doctor,
8528.72,7.560000000000002,16.0,-55006114.0,1,0,Engineer,Doctor,
425.77000000000044,540.4,16.0,-53623475.0,1,0,Engineer,Doctor,
8459.26,264.14,17.0,-40141851.0,1,0,Engineer,Doctor,
2649.23,248.15,16.0,-43860473.0,1,2,Engineer,Retired,
6659.12,24.340000000000003,17.0,-29429661.0,1,1,Engineer,Engineer,
11937.04,428.61,16.0,-57427062.0,1,0,Engineer,Doctor,
6794.17,117.66,18.0,-39620882.0,0,0,Doctor,Doctor,
2064.76,165.8,17.0,-47485302.0,1,1,Engineer,Engineer,
3139.75,289.18,16.0,-37381996.0,1,2,Engineer,Retired,
202.6899999999996,125.39,16.0,-39885265.0,1,3,Engineer,Student,
4474.2,305.18,17.0,-44720389.0,1,2,Engineer,Retired,
11471.87,506.9,17.0,-31847123.0,0,0,Doctor,Doctor,
1107.2799999999997,504.12,17.0,-49214091.0,0,3,Doctor,Student,
5526.28,42.09000000000003,18.0,-56468125.0,1,1,Engineer,Engineer,
9679.68,607.28,16.0,-56215385.0,1,0,Engineer,Doctor,
1033.9400000000005,91.9,16.0,-46540305.0,1,2,Engineer,Retired,
1833.2399999999998,303.43,17.0,-44634914.0,1,3,Engineer,Student,
983.6799999999998,668.78,17.0,-32625848.0,1,3,Engineer,Student,
269.77999999999975,270.54,18.0,-50161660.0,0,3,Doctor,Student,
9801.48,247.93,18.0,-38671257.0,1,1,Engineer,Engineer,
888.5999999999999,34.670000000000016,16.0,-48267403.0,1,3,Engineer,Student,
290.2399999999998,326.03,16.0,-47056617.0,0,3,Doctor,Student,
958.6999999999998,148.26,17.0,-47140745.0,1,3,Engineer,Student,
1605.67,1086.6,17.0,-45930602.0,1,3,Engineer,Student,
8590.5,373.99,16.0,-32629190.0,1,0,Engineer,Doctor,
5461.08,254.34,17.0,-35996823.0,1,1,Engineer,Engineer,
1804.5,819.48,16.0,-34184470.0,1,3,Engineer,Student,
7975.18,14.0,16.0,-36690281.0,1,1,Engineer,Engineer,
222.22000000000025,57.16,18.0,-43852988.0,1,1,Engineer,Engineer,
6857.2,282.26,16.0,-42909183.0,1,1,Engineer,Engineer,
2028.92,46.96000000000001,16.0,-42564393.0,1,1,Engineer,Engineer,
248.52000000000044,473.2,16.0,-39283703.0,1,0,Engineer,Doctor,
3019.04,192.97,16.0,-51983793.0,1,2,Engineer,Retired,
1523.5699999999997,168.99,18.0,-47741506.0,1,3,Engineer,Student,
5571.39,1.8199999999999932,17.0,-49300420.0,1,2,Engineer,Retired,
1514.3400000000001,40.900000000000006,18.0,-45063830.0,1,0,Engineer,Doctor,
1817.4300000000003,78.91,17.0,-53017417.0,1,0,Engineer,Doctor,
6269.12,169.97,17.0,-28737356.0,0,3,Doctor,Student,
2281.9,17.789999999999992,17.0,-53622568.0,1,2,Engineer,Retired,
2006.69,486.61,16.0,-29519345.0,0,1,Doctor,Engineer,
2189.38,148.13,16.0,-51636728.0,1,2,Engineer,Retired,
11036.74,164.52,16.0,-27187171.0,1,0,Engineer,Doctor,
447.0600000000004,720.89,17.0,-27788353.0,1,3,Engineer,Student,
2104.74,268.7,16.0,-34357839.0,1,2,Engineer,Retired,
5183.5,637.34,16.0,-37122612.0,1,2,Engineer,Retired,
643.6399999999999,216.76,17.0,-31156988.0,0,1,Doctor,Engineer,
11011.86,418.02,17.0,-44633389.0,1,0,Engineer,Doctor,
951.3299999999995,292.03,16.0,-36863211.0,0,1,Doctor,Engineer,
2561.67,251.4,16.0,-42131934.0,1,2,Engineer,Retired,
1549.2699999999995,184.56,16.0,-29347145.0,1,3,Engineer,Student,
3253.51,33.75999999999999,17.0,-56816963.0,1,1,Engineer,Engineer,
1338.9499999999994,253.46,16.0,-45934776.0,1,1,Engineer,Engineer,
3910.59,1612.37,17.0,-40486928.0,1,2,Engineer,Retired,
206.19999999999982,138.68,16.0,-43948935.0,0,3,Doctor,Student,
4361.44,42.56,16.0,-39886894.0,1,3,Engineer,Student,
572.9700000000003,680.76,16.0,-53191823.0,1,3,Engineer,Student,
4580.59,53.829999999999984,17.0,-45154238.0,1,2,Engineer,Retired,
2990.05,11.090000000000003,16.0,-31936541.0,1,1,Engineer,Engineer,
5208.98,37.81000000000003,16.0,-40490792.0,1,2,Engineer,Retired,
1025.9900000000002,449.18,17.0,-27184059.0,1,2,Engineer,Retired,
13534.3,1135.8,16.0,-36691439.0,1,0,Engineer,Doctor,
1461.1700000000005,297.6,16.0,-34356060.0,1,0,Engineer,Doctor,
6333.72,683.75,18.0,-53788277.0,1,0,Engineer,Doctor,
8551.6,21.399999999999977,16.0,-54403101.0,0,1,Doctor,Engineer,
4273.99,315.94,18.0,-34695791.0,1,2,Engineer,Retired,
13054.54,331.32,17.0,-44721786.0,1,0,Engineer,Doctor,
4102.23,223.76,16.0,-38938104.0,0,2,Doctor,Retired,
10462.77,216.03,18.0,-32276499.0,1,0,Engineer,Doctor,
6851.31,17.420000000000044,17.0,-31243640.0,1,2,Engineer,Retired,
2421.94,491.91,17.0,-57423231.0,1,2,Engineer,Retired,
4639.04,350.11,17.0,-51980258.0,0,2,Doctor,Retired,
443.6199999999999,218.07,18.0,-31411418.0,1,3,Engineer,Student,
6312.79,291.09,18.0,-30201295.0,1,1,Engineer,Engineer,
1436.3199999999997,422.14,17.0,-30465378.0,0,3,Doctor,Student,
3279.12,613.21,17.0,-51805491.0,1,2,Engineer,Retired,
6020.29,73.82999999999998,18.0,-57764261.0,1,0,Engineer,Doctor,
5925.98,67.32999999999998,18.0,-49297879.0,1,1,Engineer,Engineer,
1674.94,26.920000000000016,18.0,-46273934.0,1,2,Engineer,Retired,
3733.52,18.30000000000001,16.0,-54402377.0,1,1,Engineer,Engineer,
2996.51,317.94,17.0,-56039101.0,1,1,Engineer,Engineer,
11666.18,179.38,17.0,-51980013.0,1,0,Engineer,Doctor,
7006.46,918.95,16.0,-47748244.0,1,0,Engineer,Doctor,
2735.84,13.919999999999987,17.0,-45326384.0,1,1,Engineer,Engineer,
1073.5100000000002,365.43,16.0,-29949498.0,1,3,Engineer,Student,
6996.35,263.59,16.0,-56218136.0,1,2,Engineer,Retired,
4943.49,54.80000000000001,16.0,-45071588.0,1,1,Engineer,Engineer,
1665.58,141.49,16.0,-35478864.0,1,3,Engineer,Student,
998.4899999999998,31.389999999999986,17.0,-57423416.0,1,3,Engineer,Student,
8422.06,93.82,17.0,-42906835.0,1,1,Engineer,Engineer,
1285.4200000000005,5.7099999999999795,17.0,-29255698.0,1,3,Engineer,Student,
8469.43,178.39,18.0,-38584049.0,1,1,Engineer,Engineer,
692.69,126.91,16.0,-37901008.0,1,3,Engineer,Student,
12319.259999999998,36.09,16.0,-43775337.0,1,0,Engineer,Doctor,
9240.73,91.76999999999998,17.0,-51805681.0,1,0,Engineer,Doctor,
2854.66,198.92,16.0,-32628143.0,1,1,Engineer,Engineer,
2631.47,137.81,16.0,-32368526.0,1,1,Engineer,Engineer,
7465.95,136.88,17.0,-41005742.0,0,3,Doctor,Student,
1670.9899999999998,133.07,16.0,-36085553.0,1,3,Engineer,Student,
13913.92,1.1399999999999864,16.0,-32630189.0,1,0,Engineer,Doctor,
7471.63,256.34,16.0,-38071501.0,1,2,Engineer,Retired,
11123.649999999998,56.110000000000014,17.0,-50769690.0,1,0,Engineer,Doctor,
7976.6,118.1,16.0,-35049877.0,1,1,Engineer,Engineer,
8046.939999999999,137.86,16.0,-37468458.0,0,0,Doctor,Doctor,
14935.5,813.78,17.0,-39277588.0,0,0,Doctor,Doctor,
13486.15,237.97,17.0,-57422391.0,1,0,Engineer,Doctor,
526.6700000000001,684.96,16.0,-57426438.0,1,3,Engineer,Student,
4954.37,878.6299999999999,16.0,-49907252.0,1,1,Engineer,Engineer,
8942.58,276.56,17.0,-49560163.0,1,0,Engineer,Doctor,
4044.62,8.75,16.0,-43862366.0,1,2,Engineer,Retired,
4148.85,637.48,16.0,-35653217.0,1,2,Engineer,Retired,
11388.149999999998,103.15,17.0,-37289440.0,1,0,Engineer,Doctor,
5347.57,505.6,17.0,-54310403.0,1,2,Engineer,Retired,
1329.4499999999994,371.86,17.0,-53793562.0,1,0,Engineer,Doctor,
2475.65,14.259999999999991,17.0,-29603086.0,1,1,Engineer,Engineer,
1019.46,13.159999999999968,17.0,-47745260.0,1,1,Engineer,Engineer,
14321.73,167.92,17.0,-42905640.0,1,0,Engineer,Doctor,
2833.12,73.00999999999999,17.0,-47056040.0,1,2,Engineer,Retired,
12148.32,201.5,18.0,-41349427.0,0,0,Doctor,Doctor,
14371.08,150.3,17.0,-39278557.0,1,0,Engineer,Doctor,
7947.44,23.69999999999999,17.0,-32365212.0,1,0,Engineer,Doctor,
6037.03,49.59,16.0,-37725876.0,1,1,Engineer,Engineer,
387.02000000000044,720.13,17.0,-54310140.0,0,3,Doctor,Student,
1081.9699999999998,134.92,16.0,-31937002.0,1,3,Engineer,Student,
729.6999999999998,116.97,16.0,-41526930.0,1,3,Engineer,Student,
2782.21,11.060000000000002,17.0,-31846084.0,1,1,Engineer,Engineer,
5245.93,88.29,16.0,-56474591.0,0,1,Doctor,Engineer,
1290.9499999999994,5.810000000000002,17.0,-43165894.0,1,3,Engineer,Student,
6494.25,103.48,16.0,-55613117.0,1,1,Engineer,Engineer,
4004.35,156.74,18.0,-53444759.0,1,2,Engineer,Retired,
2525.47,505.14,17.0,-57940642.0,1,2,Engineer,Retired,
11014.25,31.060000000000002,16.0,-30208091.0,1,0,Engineer,Doctor,
6275.0,7.610000000000014,18.0,-35387672.0,1,0,Engineer,Doctor,
1733.3400000000001,276.16,16.0,-54403060.0,0,2,Doctor,Retired,
5294.98,145.77,16.0,-49996992.0,1,2,Engineer,Retired,
5018.67,369.44,17.0,-30207450.0,1,1,Engineer,Engineer,
9844.32,558.86,17.0,-51806622.0,1,0,Engineer,Doctor,
712.1300000000001,429.15,16.0,-52329021.0,1,3,Engineer,Student,
6217.58,36.74000000000001,17.0,-55003580.0,1,0,Engineer,Doctor,
2229.56,79.13999999999999,17.0,-49387641.0,0,2,Doctor,Retired,
9313.05,132.48,18.0,-39101303.0,1,1,Engineer,Engineer,
4618.53,136.48,16.0,-38676190.0,1,1,Engineer,Engineer,
6747.16,203.76,16.0,-34443396.0,1,2,Engineer,Retired,
5134.37,750.95,18.0,-36510878.0,1,2,Engineer,Retired,
2207.54,0.8400000000000034,16.0,-26580078.0,1,1,Engineer,Engineer,
13336.15,257.18,17.0,-41699412.0,1,0,Engineer,Doctor,
1801.69,767.66,17.0,-47140050.0,1,0,Engineer,Doctor,
522.3900000000003,182.29,16.0,-46969947.0,1,0,Engineer,Doctor,
9381.64,184.51,16.0,-36862477.0,0,0,Doctor,Doctor,
2963.29,451.31000000000006,16.0,-28998599.0,1,2,Engineer,Retired,
11523.64,144.1,17.0,-41957121.0,1,0,Engineer,Doctor,
12723.62,72.5,17.0,-49559010.0,1,0,Engineer,Doctor,
3920.11,74.11000000000001,16.0,-36518323.0,0,2,Doctor,Retired,
7451.83,22.150000000000006,16.0,-47576695.0,1,0,Engineer,Doctor,
7061.58,777.92,18.0,-44111554.0,1,0,Engineer,Doctor,
985.77,790.07,17.0,-45585497.0,1,3,Engineer,Student,
4298.34,406.33,16.0,-34442750.0,0,1,Doctor,Engineer,
12799.34,767.41,16.0,-36603636.0,1,0,Engineer,Doctor,
811.2399999999998,4.579999999999984,16.0,-32975576.0,0,3,Doctor,Student,
13273.08,447.83,16.0,-38591123.0,0,0,Doctor,Doctor,
842.94,49.670000000000016,18.0,-53788771.0,1,3,Engineer,Student,
2471.53,77.82999999999998,16.0,-27012630.0,0,1,Doctor,Engineer,
1237.5,702.87,17.0,-44550293.0,1,3,Engineer,Student,
783.8299999999999,133.56,18.0,-56121832.0,1,3,Engineer,Student,
3931.03,868.05,16.0,-57166461.0,0,1,Doctor,Engineer,
960.9599999999996,52.870000000000005,17.0,-50424387.0,1,3,Engineer,Student,
7310.88,179.0,16.0,-36691723.0,1,2,Engineer,Retired,
1385.7399999999993,1168.26,16.0,-44120672.0,0,2,Doctor,Retired,
7902.52,384.11,16.0,-46539053.0,1,2,Engineer,Retired,
4405.28,227.61,16.0,-39282675.0,1,2,Engineer,Retired,
3944.12,40.829999999999984,16.0,-38503873.0,1,1,Engineer,Engineer,
1523.04,19.75999999999999,17.0,-50422799.0,1,3,Engineer,Student,
8042.299999999999,484.24,16.0,-45329189.0,1,0,Engineer,Doctor,
5531.93,494.66,16.0,-43513610.0,1,0,Engineer,Doctor,
560.7299999999996,301.47,16.0,-55958170.0,1,3,Engineer,Student,
1658.52,199.09,16.0,-46192470.0,1,0,Engineer,Doctor,
731.5200000000004,38.95000000000002,16.0,-33060272.0,1,1,Engineer,Engineer,
1389.8900000000003,515.94,16.0,-27444517.0,1,1,Engineer,Engineer,
5081.26,41.930000000000035,16.0,-54400926.0,1,1,Engineer,Engineer,
1000.3499999999999,137.84,16.0,-30816385.0,1,3,Engineer,Student,
1639.9,95.35,16.0,-40318803.0,1,3,Engineer,Student,
5473.82,93.13999999999999,16.0,-58029642.0,1,2,Engineer,Retired,
1729.2600000000002,1427.71,17.0,-56126576.0,1,0,Engineer,Doctor,
14798.1,79.32999999999998,16.0,-28828626.0,0,0,Doctor,Doctor,
7374.26,76.88999999999999,17.0,-46966834.0,1,0,Engineer,Doctor,
1231.9800000000005,233.71,17.0,-51979309.0,1,3,Engineer,Student,
